time,function,GEN_PROC_COELHOS,GEN_PROC_RAPOSA,GEN_COMIDA_RAPOSA,N_GEN,L,C,N
26.494949,main_prl_v8,20,10,10,100,1000,1000,10
26.347113,main_prl_v8,20,10,10,100,1000,1000,10
22.216987,main_prl_v8,20,10,10,100,1000,1000,10
23.085069,main_prl_v8,20,10,10,100,1000,1000,10
26.394469,main_prl_v8,20,10,10,100,1000,1000,10
26.468108,main_prl_v8,20,10,10,100,1000,1000,10
24.792487,main_prl_v8,20,10,10,100,1000,1000,10
25.136423,main_prl_v8,20,10,10,100,1000,1000,10
26.471056,main_prl_v8,20,10,10,100,1000,1000,10
24.077571,main_prl_v8,20,10,10,100,1000,1000,10
23.869870,main_prl_v8,10,20,10,100,1000,1000,10
24.744344,main_prl_v8,10,20,10,100,1000,1000,10
24.653054,main_prl_v8,10,20,10,100,1000,1000,10
26.416669,main_prl_v8,10,20,10,100,1000,1000,10
26.359559,main_prl_v8,10,20,10,100,1000,1000,10
24.194080,main_prl_v8,10,20,10,100,1000,1000,10
24.072860,main_prl_v8,10,20,10,100,1000,1000,10
26.359992,main_prl_v8,10,20,10,100,1000,1000,10
24.594089,main_prl_v8,10,20,10,100,1000,1000,10
24.741840,main_prl_v8,10,20,10,100,1000,1000,10
24.471814,main_prl_v8,10,10,20,100,1000,1000,10
26.247819,main_prl_v8,10,10,20,100,1000,1000,10
26.349496,main_prl_v8,10,10,20,100,1000,1000,10
24.012464,main_prl_v8,10,10,20,100,1000,1000,10
24.026976,main_prl_v8,10,10,20,100,1000,1000,10
24.736957,main_prl_v8,10,10,20,100,1000,1000,10
26.401396,main_prl_v8,10,10,20,100,1000,1000,10
26.339636,main_prl_v8,10,10,20,100,1000,1000,10
26.340214,main_prl_v8,10,10,20,100,1000,1000,10
26.305603,main_prl_v8,10,10,20,100,1000,1000,10
53.179975,main_prl_v8,10,10,10,200,1000,1000,10
53.103917,main_prl_v8,10,10,10,200,1000,1000,10
52.621299,main_prl_v8,10,10,10,200,1000,1000,10
53.715482,main_prl_v8,10,10,10,200,1000,1000,10
50.903270,main_prl_v8,10,10,10,200,1000,1000,10
52.243063,main_prl_v8,10,10,10,200,1000,1000,10
53.993106,main_prl_v8,10,10,10,200,1000,1000,10
53.136305,main_prl_v8,10,10,10,200,1000,1000,10
52.534534,main_prl_v8,10,10,10,200,1000,1000,10
50.132325,main_prl_v8,10,10,10,200,1000,1000,10
93.442860,main_prl_v8,10,10,10,100,2000,2000,10
93.891275,main_prl_v8,10,10,10,100,2000,2000,10
89.841070,main_prl_v8,10,10,10,100,2000,2000,10
94.738496,main_prl_v8,10,10,10,100,2000,2000,10
92.460708,main_prl_v8,10,10,10,100,2000,2000,10
92.703419,main_prl_v8,10,10,10,100,2000,2000,10
91.086006,main_prl_v8,10,10,10,100,2000,2000,10
93.280635,main_prl_v8,10,10,10,100,2000,2000,10
96.515599,main_prl_v8,10,10,10,100,2000,2000,10
92.058499,main_prl_v8,10,10,10,100,2000,2000,10
27.663329,main_prl_v8,10,10,10,100,1000,1000,20
27.575779,main_prl_v8,10,10,10,100,1000,1000,20
27.180522,main_prl_v8,10,10,10,100,1000,1000,20
26.499653,main_prl_v8,10,10,10,100,1000,1000,20
26.682386,main_prl_v8,10,10,10,100,1000,1000,20
25.561511,main_prl_v8,10,10,10,100,1000,1000,20
26.374702,main_prl_v8,10,10,10,100,1000,1000,20
26.532528,main_prl_v8,10,10,10,100,1000,1000,20
24.366479,main_prl_v8,10,10,10,100,1000,1000,20
24.375073,main_prl_v8,10,10,10,100,1000,1000,20
26.163893,main_prl_v8,40,10,10,100,1000,1000,10
26.841538,main_prl_v8,40,10,10,100,1000,1000,10
26.445239,main_prl_v8,40,10,10,100,1000,1000,10
24.910007,main_prl_v8,40,10,10,100,1000,1000,10
27.826129,main_prl_v8,40,10,10,100,1000,1000,10
25.721294,main_prl_v8,40,10,10,100,1000,1000,10
23.443684,main_prl_v8,40,10,10,100,1000,1000,10
25.438142,main_prl_v8,40,10,10,100,1000,1000,10
24.361577,main_prl_v8,40,10,10,100,1000,1000,10
26.919280,main_prl_v8,40,10,10,100,1000,1000,10
26.868945,main_prl_v8,10,40,10,100,1000,1000,10
25.994365,main_prl_v8,10,40,10,100,1000,1000,10
26.515273,main_prl_v8,10,40,10,100,1000,1000,10
24.522867,main_prl_v8,10,40,10,100,1000,1000,10
24.479294,main_prl_v8,10,40,10,100,1000,1000,10
24.559512,main_prl_v8,10,40,10,100,1000,1000,10
26.445745,main_prl_v8,10,40,10,100,1000,1000,10
24.418870,main_prl_v8,10,40,10,100,1000,1000,10
26.595566,main_prl_v8,10,40,10,100,1000,1000,10
26.324701,main_prl_v8,10,40,10,100,1000,1000,10
26.374730,main_prl_v8,10,10,40,100,1000,1000,10
25.954527,main_prl_v8,10,10,40,100,1000,1000,10
25.783169,main_prl_v8,10,10,40,100,1000,1000,10
25.442512,main_prl_v8,10,10,40,100,1000,1000,10
26.938529,main_prl_v8,10,10,40,100,1000,1000,10
26.752061,main_prl_v8,10,10,40,100,1000,1000,10
25.039267,main_prl_v8,10,10,40,100,1000,1000,10
26.864909,main_prl_v8,10,10,40,100,1000,1000,10
26.575242,main_prl_v8,10,10,40,100,1000,1000,10
26.274896,main_prl_v8,10,10,40,100,1000,1000,10
53.170432,main_prl_v8,10,10,10,200,1000,1000,10
53.427461,main_prl_v8,10,10,10,200,1000,1000,10
54.361859,main_prl_v8,10,10,10,200,1000,1000,10
53.539835,main_prl_v8,10,10,10,200,1000,1000,10
50.606775,main_prl_v8,10,10,10,200,1000,1000,10
50.735515,main_prl_v8,10,10,10,200,1000,1000,10
50.824573,main_prl_v8,10,10,10,200,1000,1000,10
51.402600,main_prl_v8,10,10,10,200,1000,1000,10
53.476800,main_prl_v8,10,10,10,200,1000,1000,10
52.828376,main_prl_v8,10,10,10,200,1000,1000,10
360.498029,main_prl_v8,10,10,10,100,4000,4000,10
349.421468,main_prl_v8,10,10,10,100,4000,4000,10
357.185117,main_prl_v8,10,10,10,100,4000,4000,10
350.731487,main_prl_v8,10,10,10,100,4000,4000,10
363.295652,main_prl_v8,10,10,10,100,4000,4000,10
363.147774,main_prl_v8,10,10,10,100,4000,4000,10
355.994573,main_prl_v8,10,10,10,100,4000,4000,10
352.878169,main_prl_v8,10,10,10,100,4000,4000,10
348.193459,main_prl_v8,10,10,10,100,4000,4000,10
342.149318,main_prl_v8,10,10,10,100,4000,4000,10
26.647267,main_prl_v8,10,10,10,100,1000,1000,40
26.267560,main_prl_v8,10,10,10,100,1000,1000,40
27.895860,main_prl_v8,10,10,10,100,1000,1000,40
26.680498,main_prl_v8,10,10,10,100,1000,1000,40
24.501564,main_prl_v8,10,10,10,100,1000,1000,40
24.040852,main_prl_v8,10,10,10,100,1000,1000,40
27.165262,main_prl_v8,10,10,10,100,1000,1000,40
26.580871,main_prl_v8,10,10,10,100,1000,1000,40
25.644626,main_prl_v8,10,10,10,100,1000,1000,40
26.939357,main_prl_v8,10,10,10,100,1000,1000,40
